"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"29001","Adair, MO","4","CA6N","538","323","          Printing and related support activities","(D)",13153,10957,683,609,695,618,497,654,665,601,602,663,736,731
"29001","Adair, MO","4","CA6N","539","324","          Petroleum and coal products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29001","Adair, MO","4","CA6N","541","325","          Chemical manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29001","Adair, MO","4","CA6N","542","326","          Plastics and rubber products manufacturing","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,0,0,0,0,0
"29001","Adair, MO","4","CA6N","600","42","      Wholesale trade","(D)",5600,5784,6799,8111,7659,7637,7444,7458,7150,7854,7740,8761,9371,9556
"29001","Adair, MO","4","CA6N","700","44-45","      Retail trade",32063,33160,34116,34880,36923,37943,38365,39448,40461,39848,39911,40292,40995,41033,42999
"29001","Adair, MO","4","CA6N","701","441","        Motor vehicle and parts dealers",4557,4360,4177,4251,4341,4106,3845,3734,3469,4020,3893,3957,4040,4254,5405
"29001","Adair, MO","4","CA6N","702","442","        Furniture and home furnishings stores",1062,1022,933,966,974,1111,1133,1050,1002,949,1029,"(D)","(D)",1109,1080
"29001","Adair, MO","4","CA6N","703","443","        Electronics and appliance stores",549,"(D)",727,"(D)",560,"(D)",478,532,612,"(D)",1140,935,1010,1032,1288
"29001","Adair, MO","4","CA6N","704","444","        Building material and garden equipment and supplies dealers",3457,3517,3364,3744,5395,6511,6476,6763,7650,6582,6668,6922,6900,6783,7040
"29001","Adair, MO","4","CA6N","705","445","        Food and beverage stores",5111,5416,5500,5998,6330,6086,"(D)","(D)","(D)",6733,6818,7254,8542,9508,10037
"29001","Adair, MO","4","CA6N","706","446","        Health and personal care stores",1994,1918,2324,2276,2599,3246,3951,4078,4190,3839,3963,3727,3707,2601,2416
"29001","Adair, MO","4","CA6N","707","447","        Gasoline stations",1927,2113,2256,2386,2320,2542,2848,2838,2722,2426,2267,2903,2543,2796,2821
"29001","Adair, MO","4","CA6N","708","448","        Clothing and clothing accessories stores",1158,1194,1158,1185,1217,1263,1497,1386,1141,1146,1034,978,969,906,973
"29001","Adair, MO","4","CA6N","709","451","        Sporting goods, hobby, musical instrument, and book stores",1079,1160,1173,1254,1176,1002,985,1076,977,1053,775,746,687,"(D)",522
"29001","Adair, MO","4","CA6N","711","452","        General merchandise stores","(D)",8849,"(D)","(D)","(D)",10071,10604,"(D)",11640,11675,11655,11068,10745,10837,10858
"29001","Adair, MO","4","CA6N","712","453","        Miscellaneous store retailers",2685,2854,2861,2641,1070,1156,848,795,751,636,"(D)",487,596,449,"(D)"
"29001","Adair, MO","4","CA6N","713","454","        Nonstore retailers","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29001","Adair, MO","4","CA6N","800","48-49","      Transportation and warehousing",4536,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29001","Adair, MO","4","CA6N","801","481","        Air transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,0,0,0,0
"29001","Adair, MO","4","CA6N","802","482","        Rail transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29001","Adair, MO","4","CA6N","803","483","        Water transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29001","Adair, MO","4","CA6N","804","484","        Truck transportation",1035,1022,1028,1155,1160,1097,1213,1136,1108,1345,1109,1042,1014,845,894
"29001","Adair, MO","4","CA6N","805","485","        Transit and ground passenger transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29001","Adair, MO","4","CA6N","806","486","        Pipeline transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29001","Adair, MO","4","CA6N","807","487","        Scenic and sightseeing transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29001","Adair, MO","4","CA6N","808","488","        Support activities for transportation",105,"(D)",74,133,147,147,136,95,"(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29001","Adair, MO","4","CA6N","809","492","        Couriers and messengers","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29001","Adair, MO","4","CA6N","811","493","        Warehousing and storage","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0
"29001","Adair, MO","4","CA6N","900","51","      Information",6469,6240,6631,6856,7404,7596,7758,7567,7340,6978,6551,6621,6459,5064,5127
"29001","Adair, MO","4","CA6N","901","511","        Publishing industries (except Internet)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29001","Adair, MO","4","CA6N","902","512","        Motion picture and sound recording industries",511,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29001","Adair, MO","4","CA6N","903","515","        Broadcasting (except Internet)",2887,2976,3201,3201,3421,3506,3363,3499,3673,3415,3456,3714,3607,2375,2429
"29001","Adair, MO","4","CA6N","904","516","        Internet publishing and broadcasting 4/",0,0,0,0,0,0,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"29001","Adair, MO","4","CA6N","905","517","        Telecommunications",1698,1658,1635,1801,1799,2019,2200,2091,2058,2065,1768,1710,1757,1623,"(D)"
"29001","Adair, MO","4","CA6N","906","518","        Data processing, hosting, and related services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0
"29001","Adair, MO","4","CA6N","907","519","        Other information services 4/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29001","Adair, MO","4","CA6N","1000","52","      Finance and insurance",11814,13503,13457,14836,16477,18018,19507,21005,20657,19563,10871,11631,12261,12021,13847
"29001","Adair, MO","4","CA6N","1001","521","        Monetary Authorities-central bank",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29001","Adair, MO","4","CA6N","1002","522","        Credit intermediation and related activities",8418,9499,9841,10855,12357,13741,15260,16456,15922,14658,6037,6263,7167,7122,8276
"29001","Adair, MO","4","CA6N","1003","523","        Securities, commodity contracts, and other financial investments and related activities","(D)",855,695,814,955,1018,1209,1289,1103,862,874,914,1011,1080,1881
"29001","Adair, MO","4","CA6N","1004","524","        Insurance carriers and related activities","(D)",3149,2921,3167,3165,3259,3038,3260,3632,4043,3960,4454,4083,3819,3690
"29001","Adair, MO","4","CA6N","1005","525","        Funds, trusts, and other financial vehicles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29001","Adair, MO","4","CA6N","1100","53","      Real estate and rental and leasing",4307,4123,3289,4073,4021,4490,5110,4826,4665,4453,4024,4305,4530,4104,3636
"29001","Adair, MO","4","CA6N","1101","531","        Real estate",1107,1184,1180,1293,1075,1130,1204,1179,1359,1275,1238,1336,1388,1080,1238
"29001","Adair, MO","4","CA6N","1102","532","        Rental and leasing services",3200,2939,2109,2780,2946,3360,3906,3647,3306,3178,2786,2969,3142,3024,2398
"29001","Adair, MO","4","CA6N","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29001","Adair, MO","4","CA6N","1200","54","      Professional, scientific, and technical services",3764,3964,4256,4496,20974,18168,18530,12085,12574,11977,13323,13730,14186,12631,12630
"29001","Adair, MO","4","CA6N","1300","55","      Management of companies and enterprises",1657,1803,3472,3554,3596,3320,3320,3310,3200,3330,3114,3439,3635,3512,"(D)"
"29001","Adair, MO","4","CA6N","1400","56","      Administrative and support and waste management and remediation services",3059,2409,2348,2609,2673,2758,2572,4195,4673,4451,5650,5717,6015,6330,"(D)"
"29001","Adair, MO","4","CA6N","1401","561","        Administrative and support services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",6192
"29001","Adair, MO","4","CA6N","1402","562","        Waste management and remediation services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29001","Adair, MO","4","CA6N","1500","61","      Educational services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29001","Adair, MO","4","CA6N","1600","62","      Health care and social assistance","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29001","Adair, MO","4","CA6N","1601","621","        Ambulatory health care services",18092,16850,19185,22215,24102,25581,31803,33766,34091,37557,37865,41736,44484,45686,49856
"29001","Adair, MO","4","CA6N","1602","622","        Hospitals","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29001","Adair, MO","4","CA6N","1603","623","        Nursing and residential care facilities",12273,13651,15105,16091,17350,19010,15724,16777,17803,13259,11728,12602,14763,13776,14007
"29001","Adair, MO","4","CA6N","1604","624","        Social assistance",3560,4272,4223,2463,3148,3543,3660,3485,3933,4286,3780,3675,4643,4614,5650
"29001","Adair, MO","4","CA6N","1700","71","      Arts, entertainment, and recreation",2900,3311,3312,2699,2746,3018,3225,2774,2895,3262,3192,3354,3750,3670,3788
"29001","Adair, MO","4","CA6N","1701","711","        Performing arts, spectator sports, and related industries","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,"(D)","(D)","(D)","(D)","(D)"
"29001","Adair, MO","4","CA6N","1702","712","        Museums, historical sites, and similar institutions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29001","Adair, MO","4","CA6N","1703","713","        Amusement, gambling, and recreation industries","(D)","(D)","(D)","(D)","(D)","(D)","(D)",2774,2895,3262,"(D)","(D)","(D)","(D)","(D)"
"29001","Adair, MO","4","CA6N","1800","72","      Accommodation and food services",13537,13377,15327,15219,14791,16444,17266,16601,17273,17350,18252,18810,19325,20339,20982
"29001","Adair, MO","4","CA6N","1801","721","        Accommodation",1466,1417,1596,1748,1374,1588,1308,1178,1415,1421,1465,1379,1443,1534,1613
"29001","Adair, MO","4","CA6N","1802","722","        Food services and drinking places",12071,11960,13731,13471,13417,14856,15958,15423,15858,15929,16787,17431,17882,18805,19369
"29001","Adair, MO","4","CA6N","1900","81","      Other services (except public administration)",12938,13757,14756,15346,15390,16377,16491,17737,18309,17074,17139,17796,18286,17288,18265
"29001","Adair, MO","4","CA6N","1901","811","        Repair and maintenance",3539,3809,3856,3681,3572,3533,3486,3720,3977,3845,3673,3563,"(D)",3258,3598
"29001","Adair, MO","4","CA6N","1902","812","        Personal and laundry services",1907,1932,1778,1966,1976,2644,2774,2746,2794,2669,2709,2681,2727,2902,3222
"29001","Adair, MO","4","CA6N","1903","813","        Religious, grantmaking, civic, professional, and similar organizations",6127,6706,7717,8248,8428,8723,8687,9661,10110,9315,9448,10400,10987,9794,10097
"29001","Adair, MO","4","CA6N","1904","814","        Private households",1365,1310,1405,1451,1414,1477,1544,1610,1428,1245,1309,1152,"(D)",1334,1348
"29001","Adair, MO","4","CA6N","2000","...","    Government and government enterprises",100446,102184,102885,107790,110320,113501,118910,125665,128047,127230,124666,126019,126966,127382,130601
"29001","Adair, MO","4","CA6N","2001","...","      Federal, civilian",4426,4739,4903,5191,5262,5566,5670,5786,5967,5915,6163,5834,6052,6122,6645
"29001","Adair, MO","4","CA6N","2002","...","      Military",1398,1855,2619,2918,3120,2993,3273,3755,4149,3595,3299,3171,3083,3021,2861
"29001","Adair, MO","4","CA6N","2010","...","      State and local",94622,95590,95363,99681,101938,104942,109967,116124,117931,117720,115204,117014,117831,118239,121095
"29001","Adair, MO","4","CA6N","2011","...","        State government",62039,60905,59851,62793,64016,65597,68118,71896,73103,71840,69414,70965,71546,71648,72975
"29001","Adair, MO","4","CA6N","2012","...","        Local government",32583,34685,35512,36888,37922,39345,41849,44228,44828,45880,45790,46049,46285,46591,48120
"29003","Andrew, MO","4","CA6N","1","...","Compensation of employees (thousands of dollars) 1/",70889,75316,78006,83688,86021,90349,99219,102805,101549,102805,101398,101297,105161,107656,113291
"29003","Andrew, MO","4","CA6N","5","...","  Wages and salaries",55770,58940,60624,64457,65820,68693,76252,78874,77134,77714,77469,77438,80144,82931,87235
"29003","Andrew, MO","4","CA6N","6","...","  Supplements to wages and salaries",15119,16376,17382,19231,20201,21656,22967,23931,24415,25091,23929,23859,25017,24725,26056
"29003","Andrew, MO","4","CA6N","7","...","    Employer contributions for employee pension and insurance funds 2/",11202,12222,13020,14587,15349,16520,17338,18004,18606,19312,18098,18062,18962,18552,19608
"29003","Andrew, MO","4","CA6N","8","...","    Employer contributions for government social insurance",3917,4154,4362,4644,4852,5136,5629,5927,5809,5779,5831,5797,6055,6173,6448
"29003","Andrew, MO","4","CA6N","9","...","Average compensation per job (dollars) 3/",26821,28346,29492,30790,32351,33046,34912,35846,36268,37275,38321,38385,38213,38992,40635
"29003","Andrew, MO","4","CA6N","81","111-112","  Farm compensation",1490,1403,1442,1132,1239,996,1406,1266,1326,1248,1269,1752,1194,1550,1391
